id_transaksi,nama_penyewa,barang_disewa,tanggal_sewa,tanggal_kembali,durasi_sewa,total_biaya,id_barang,jenis_barang,harga_sewa,stok,jumlah_disewa,tersedia
TRX-2024-05354,Siti Hidayat,TV LG 50 inch,2025-05-23,2025-05-27,4,1862351,B007,TV,471000,10,1,10
TRX-2024-05355,Andi Sari,TV LG 75 inch,2023-09-11,2023-09-18,7,7928230,B013,TV,1233000,4,1,4
TRX-2024-05356,Yanto Sari,TV LG 65 inch,2024-06-26,2024-07-02,6,4343550,B011,TV,732000,6,1,3
TRX-2024-05357,Joko Saputra,TV Panasonic 55 inch,2024-01-13,2024-01-15,2,1049878,B008,TV,551000,8,1,7
TRX-2024-05358,Andi Wijaya,TV Panasonic 50 inch,2025-05-18,2025-05-24,6,2669654,B006,TV,453000,10,1,3
TRX-2024-05359,Hadi Santoso,TV Panasonic 43 inch,2023-03-12,2023-03-13,1,288720,B004,TV,302000,12,1,12
TRX-2024-05360,Rian Hidayat,TV Panasonic 65 inch,2024-06-23,2024-06-28,5,3503891,B010,TV,728000,6,1,0
TRX-2024-05361,Lia Ramadhan,Screen 2x3,2023-06-30,2023-07-04,4,1100895,B002,Screen,298000,10,1,0
TRX-2024-05362,Maya Wijaya,TV LG 55 inch,2025-10-10,2025-10-11,1,513024,B009,TV,568000,8,1,1
TRX-2024-05363,Hadi Hidayat,TV Panasonic 50 inch,2025-10-01,2025-10-06,5,2204583,B006,TV,459000,10,1,5
TRX-2024-05364,Doni Hidayat,TV LG 50 inch,2023-09-27,2023-10-03,6,2618820,B007,TV,451000,10,1,1
TRX-2024-05365,Budi Putri,TV Panasonic 55 inch,2025-01-23,2025-01-29,6,2941812,B008,TV,543000,8,1,1
TRX-2024-05366,Joko Saputra,TV LG 65 inch,2024-11-23,2024-11-27,4,2451783,B011,TV,666000,6,1,1
TRX-2024-05367,Andi Santoso,TV LG 43 inch,2025-07-26,2025-08-01,6,1705413,B005,TV,306000,12,1,1
TRX-2024-05368,Agus Wijaya,Screen 2x3,2024-12-09,2024-12-12,3,815439,B002,Screen,285000,10,1,9
TRX-2024-05369,Agus Wijaya,TV LG 43 inch,2024-11-07,2024-11-11,4,1075839,B005,TV,296000,12,1,6
TRX-2024-05370,Rian Kusuma,TV LG 43 inch,2025-12-12,2025-12-16,4,1098325,B005,TV,294000,12,1,2
TRX-2024-05371,Hadi Putri,TV LG 43 inch,2025-02-20,2025-02-23,3,876040,B005,TV,305000,12,1,7
TRX-2024-05372,Lia Ramadhan,TV LG 43 inch,2025-07-29,2025-07-30,1,283429,B005,TV,300000,12,1,8
TRX-2024-05373,Andi Saputra,TV LG 55 inch,2024-01-02,2024-01-08,6,3295987,B009,TV,567000,8,1,1
TRX-2024-05374,Joko Pratama,TV LG 50 inch,2025-09-26,2025-09-27,1,430626,B007,TV,432000,10,1,8
TRX-2024-05375,Budi Kusuma,Screen 2x3,2024-01-30,2024-01-31,1,289674,B002,Screen,298000,10,1,3
TRX-2024-05376,Maya Putri,TV Panasonic 65 inch,2024-05-21,2024-05-26,5,3291809,B010,TV,697000,6,1,2
TRX-2024-05377,Maya Wijaya,TV Panasonic 75 inch,2025-07-19,2025-07-24,5,5455397,B012,TV,1176000,4,1,1
TRX-2024-05378,Eka Hidayat,TV LG 50 inch,2025-08-12,2025-08-18,6,2379219,B007,TV,435000,10,1,2
TRX-2024-05379,Rina Sari,TV Panasonic 55 inch,2024-02-14,2024-02-16,2,1032034,B008,TV,547000,8,1,3
TRX-2024-05380,Doni Lestari,TV LG 55 inch,2023-10-26,2023-10-28,2,1083916,B009,TV,561000,8,1,5
TRX-2024-05381,Yanto Ramadhan,TV LG 43 inch,2024-08-03,2024-08-09,6,1687796,B005,TV,301000,12,1,9
TRX-2024-05382,Joko Saputra,Proyektor Epson 6000 Lumens,2024-08-26,2024-09-01,6,5894975,B001,Proyektor,1002000,15,1,7
TRX-2024-05383,Agus Ramadhan,Screen 2x3,2023-08-21,2023-08-22,1,289087,B002,Screen,306000,10,1,7
TRX-2024-05384,Joko Kusuma,TV Panasonic 75 inch,2025-10-08,2025-10-13,5,5528911,B012,TV,1211000,4,1,4
TRX-2024-05385,Dewi Kusuma,TV Panasonic 65 inch,2025-07-07,2025-07-12,5,3412063,B010,TV,725000,6,1,6
TRX-2024-05386,Andi Kusuma,Screen 2x3,2023-10-24,2023-10-30,6,1671951,B002,Screen,307000,10,1,0
TRX-2024-05387,Siska Pratama,TV LG 65 inch,2025-04-11,2025-04-12,1,685233,B011,TV,718000,6,1,3
TRX-2024-05388,Siti Pratama,Proyektor Epson 6000 Lumens,2025-12-17,2025-12-18,1,980146,B001,Proyektor,1048000,15,1,15
TRX-2024-05389,Hadi Ramadhan,Screen 3x4,2024-07-28,2024-08-03,6,2337535,B003,Screen,401000,8,1,1
TRX-2024-05390,Joko Ramadhan,TV Panasonic 50 inch,2025-05-29,2025-06-01,3,1227939,B006,TV,439000,10,1,8
TRX-2024-05391,Lia Pratama,TV Panasonic 55 inch,2023-07-20,2023-07-23,3,1598550,B008,TV,573000,8,1,4
TRX-2024-05392,Agus Putri,TV Panasonic 50 inch,2025-12-11,2025-12-15,4,1640482,B006,TV,443000,10,1,7
TRX-2024-05393,Siti Wijaya,Proyektor Epson 6000 Lumens,2025-05-13,2025-05-15,2,1967605,B001,Proyektor,1038000,15,1,2
TRX-2024-05394,Dewi Santoso,Proyektor Epson 6000 Lumens,2025-12-04,2025-12-07,3,2908029,B001,Proyektor,1010000,15,1,6
TRX-2024-05395,Andi Pratama,TV Panasonic 65 inch,2025-01-04,2025-01-11,7,4362509,B010,TV,680000,6,1,1
TRX-2024-05396,Andi Kusuma,TV Panasonic 43 inch,2023-09-10,2023-09-12,2,595526,B004,TV,304000,12,1,10
TRX-2024-05397,Hadi Wijaya,TV LG 43 inch,2024-05-07,2024-05-12,5,1386226,B005,TV,285000,12,1,11
TRX-2024-05398,Lia Kusuma,Screen 2x3,2024-06-27,2024-07-01,4,1144588,B002,Screen,300000,10,1,1
TRX-2024-05399,Rina Lestari,TV Panasonic 43 inch,2025-07-02,2025-07-04,2,539823,B004,TV,286000,12,1,12
TRX-2024-05400,Doni Putri,TV Panasonic 75 inch,2025-06-08,2025-06-09,1,1201005,B012,TV,1222000,4,1,2
TRX-2024-05401,Siska Sari,TV Panasonic 43 inch,2024-04-08,2024-04-11,3,842634,B004,TV,308000,12,1,11
TRX-2024-05402,Hadi Saputra,Proyektor Epson 6000 Lumens,2024-07-17,2024-07-19,2,2051298,B001,Proyektor,1032000,15,1,9
TRX-2024-05403,Hadi Sari,TV LG 55 inch,2023-02-20,2023-02-25,5,2620340,B009,TV,561000,8,1,0
TRX-2024-05404,Agus Santoso,TV Panasonic 65 inch,2023-01-09,2023-01-10,1,676452,B010,TV,696000,6,1,5
TRX-2024-05405,Doni Saputra,TV LG 43 inch,2023-01-27,2023-02-03,7,1920604,B005,TV,295000,12,1,6
TRX-2024-05406,Rina Hidayat,TV LG 55 inch,2023-02-12,2023-02-18,6,2977699,B009,TV,541000,8,1,2
TRX-2024-05407,Dewi Hidayat,TV LG 55 inch,2024-11-17,2024-11-20,3,1627763,B009,TV,567000,8,1,1
TRX-2024-05408,Joko Saputra,TV Panasonic 43 inch,2023-03-19,2023-03-20,1,295548,B004,TV,307000,12,1,0
TRX-2024-05409,Dewi Hidayat,Proyektor Epson 6000 Lumens,2024-08-07,2024-08-11,4,3606658,B001,Proyektor,988000,15,1,14
TRX-2024-05410,Rina Putri,Screen 2x3,2024-07-28,2024-08-01,4,1157285,B002,Screen,294000,10,1,1
TRX-2024-05411,Lia Sari,TV LG 75 inch,2024-07-02,2024-07-07,5,5685944,B013,TV,1230000,4,1,1
TRX-2024-05412,Lia Wijaya,TV Panasonic 50 inch,2024-11-29,2024-12-03,4,1706148,B006,TV,432000,10,1,3
TRX-2024-05413,Hadi Lestari,TV LG 65 inch,2024-02-27,2024-03-02,4,2609537,B011,TV,718000,6,1,1
TRX-2024-05414,Siti Ramadhan,TV Panasonic 75 inch,2023-10-03,2023-10-08,5,5884070,B012,TV,1177000,4,1,0
TRX-2024-05415,Siti Ramadhan,TV Panasonic 55 inch,2023-02-03,2023-02-08,5,2451685,B008,TV,528000,8,1,5
TRX-2024-05416,Rian Wijaya,Screen 2x3,2024-03-14,2024-03-15,1,282493,B002,Screen,298000,10,1,2
TRX-2024-05417,Rina Hidayat,TV LG 43 inch,2025-03-05,2025-03-11,6,1782776,B005,TV,304000,12,1,2
TRX-2024-05418,Doni Sari,TV Panasonic 50 inch,2023-04-24,2023-04-26,2,798066,B006,TV,435000,10,1,4
TRX-2024-05419,Joko Lestari,TV LG 50 inch,2025-06-12,2025-06-13,1,425481,B007,TV,463000,10,1,6
TRX-2024-05420,Lia Sari,TV LG 50 inch,2024-06-28,2024-07-05,7,3087176,B007,TV,469000,10,1,5
TRX-2024-05421,Siti Kusuma,Screen 2x3,2024-05-30,2024-06-01,2,572475,B002,Screen,293000,10,1,4
TRX-2024-05422,Andi Saputra,Proyektor Epson 6000 Lumens,2025-05-25,2025-06-01,7,7039326,B001,Proyektor,1023000,15,1,3
TRX-2024-05423,Rina Pratama,TV LG 50 inch,2024-08-12,2024-08-17,5,2158200,B007,TV,452000,10,1,7
TRX-2024-05424,Agus Pratama,TV LG 65 inch,2023-06-07,2023-06-10,3,1920495,B011,TV,682000,6,1,6
TRX-2024-05425,Agus Pratama,TV Panasonic 50 inch,2023-02-06,2023-02-12,6,2744738,B006,TV,466000,10,1,9
TRX-2024-05426,Eka Pratama,TV Panasonic 43 inch,2023-01-12,2023-01-13,1,295173,B004,TV,299000,12,1,3
TRX-2024-05427,Rian Saputra,TV LG 50 inch,2024-05-20,2024-05-21,1,428600,B007,TV,466000,10,1,4
TRX-2024-05428,Andi Putri,Screen 2x3,2023-02-22,2023-02-24,2,581802,B002,Screen,301000,10,1,0
TRX-2024-05429,Doni Pratama,TV Panasonic 50 inch,2024-10-21,2024-10-28,7,2997831,B006,TV,436000,10,1,9
TRX-2024-05430,Andi Sari,Screen 2x3,2025-05-20,2025-05-25,5,1424268,B002,Screen,305000,10,1,7
TRX-2024-05431,Budi Putri,TV Panasonic 55 inch,2025-10-20,2025-10-23,3,1564614,B008,TV,523000,8,1,1
TRX-2024-05432,Andi Putri,TV LG 75 inch,2025-03-18,2025-03-21,3,3524844,B013,TV,1186000,4,1,2
TRX-2024-05433,Joko Kusuma,TV LG 55 inch,2023-05-24,2023-05-25,1,511248,B009,TV,534000,8,1,4
TRX-2024-05434,Doni Ramadhan,TV LG 50 inch,2025-02-24,2025-02-28,4,1704567,B007,TV,437000,10,1,8
TRX-2024-05435,Lia Ramadhan,TV LG 50 inch,2025-11-01,2025-11-03,2,887908,B007,TV,445000,10,1,8
TRX-2024-05436,Siti Wijaya,Proyektor Epson 6000 Lumens,2025-04-08,2025-04-09,1,965804,B001,Proyektor,1047000,15,1,2
TRX-2024-05437,Joko Hidayat,TV Panasonic 75 inch,2025-11-04,2025-11-05,1,1204228,B012,TV,1255000,4,1,3
TRX-2024-05438,Maya Lestari,TV Panasonic 43 inch,2025-01-08,2025-01-12,4,1163104,B004,TV,296000,12,1,5
TRX-2024-05439,Agus Kusuma,TV Panasonic 65 inch,2023-02-26,2023-03-03,5,3334236,B010,TV,670000,6,1,1
TRX-2024-05440,Yanto Kusuma,TV Panasonic 65 inch,2025-07-31,2025-08-02,2,1337348,B010,TV,679000,6,1,1
TRX-2024-05441,Doni Sari,TV LG 55 inch,2023-05-08,2023-05-09,1,524813,B009,TV,546000,8,1,3
TRX-2024-05442,Eka Santoso,TV LG 75 inch,2024-08-08,2024-08-12,4,4534257,B013,TV,1243000,4,1,3
TRX-2024-05443,Agus Wijaya,TV LG 50 inch,2023-07-27,2023-07-28,1,406060,B007,TV,446000,10,1,4
TRX-2024-05444,Siti Kusuma,Proyektor Epson 6000 Lumens,2023-10-23,2023-10-25,2,1789108,B001,Proyektor,963000,15,1,0
TRX-2024-05445,Joko Wijaya,Screen 2x3,2025-05-25,2025-05-31,6,1784888,B002,Screen,307000,10,1,7
TRX-2024-05446,Yanto Santoso,Screen 2x3,2023-06-05,2023-06-06,1,289953,B002,Screen,301000,10,1,9
TRX-2024-05447,Siska Sari,TV Panasonic 55 inch,2023-03-13,2023-03-18,5,2637231,B008,TV,545000,8,1,4
TRX-2024-05448,Maya Saputra,TV Panasonic 50 inch,2025-09-16,2025-09-19,3,1300726,B006,TV,455000,10,1,7
TRX-2024-05449,Hadi Kusuma,TV Panasonic 65 inch,2024-09-05,2024-09-09,4,2740369,B010,TV,712000,6,1,6
TRX-2024-05450,Lia Sari,TV Panasonic 43 inch,2025-08-02,2025-08-03,1,292337,B004,TV,306000,12,1,11
TRX-2024-05451,Joko Putri,TV Panasonic 43 inch,2025-02-28,2025-03-02,2,561401,B004,TV,305000,12,1,5
TRX-2024-05452,Yanto Saputra,TV Panasonic 65 inch,2024-06-29,2024-07-02,3,2014621,B010,TV,716000,6,1,4
TRX-2024-05453,Budi Ramadhan,TV Panasonic 50 inch,2025-06-29,2025-07-02,3,1266629,B006,TV,468000,10,1,6
TRX-2024-05454,Lia Hidayat,TV Panasonic 50 inch,2023-02-03,2023-02-04,1,438717,B006,TV,440000,10,1,7
TRX-2024-05455,Budi Saputra,Screen 3x4,2023-08-01,2023-08-05,4,1471833,B003,Screen,382000,8,1,0
TRX-2024-05456,Rina Santoso,TV Panasonic 43 inch,2023-09-07,2023-09-12,5,1475887,B004,TV,297000,12,1,0
TRX-2024-05457,Siska Putri,TV LG 43 inch,2025-06-26,2025-06-29,3,843701,B005,TV,304000,12,1,0
TRX-2024-05458,Doni Hidayat,Proyektor Epson 6000 Lumens,2023-05-14,2023-05-20,6,5284421,B001,Proyektor,978000,15,1,14
TRX-2024-05459,Rian Lestari,TV LG 43 inch,2023-05-27,2023-05-28,1,288518,B005,TV,302000,12,1,11
TRX-2024-05460,Joko Kusuma,Screen 3x4,2023-09-27,2023-09-30,3,1096473,B003,Screen,405000,8,1,1
TRX-2024-05461,Hadi Saputra,TV Panasonic 55 inch,2025-02-08,2025-02-13,5,2727639,B008,TV,554000,8,1,6
TRX-2024-05462,Joko Santoso,Screen 2x3,2024-11-28,2024-12-03,5,1477737,B002,Screen,300000,10,1,4
TRX-2024-05463,Siti Saputra,TV Panasonic 55 inch,2024-06-02,2024-06-03,1,529461,B008,TV,552000,8,1,1
TRX-2024-05464,Maya Ramadhan,TV Panasonic 50 inch,2025-09-13,2025-09-16,3,1267661,B006,TV,463000,10,1,0
TRX-2024-05465,Lia Pratama,Screen 3x4,2024-08-08,2024-08-14,6,2163936,B003,Screen,385000,8,1,2
TRX-2024-05466,Dewi Ramadhan,TV LG 55 inch,2024-06-01,2024-06-06,5,2827188,B009,TV,570000,8,1,4
TRX-2024-05467,Agus Sari,TV Panasonic 50 inch,2023-05-11,2023-05-15,4,1682800,B006,TV,452000,10,1,5
TRX-2024-05468,Hadi Saputra,Screen 2x3,2024-01-26,2024-01-29,3,866663,B002,Screen,298000,10,1,6
TRX-2024-05469,Budi Pratama,TV Panasonic 75 inch,2024-07-01,2024-07-07,6,6703217,B012,TV,1166000,4,1,3
TRX-2024-05470,Rina Saputra,Screen 3x4,2025-07-09,2025-07-10,1,371707,B003,Screen,390000,8,1,5
TRX-2024-05471,Maya Pratama,Proyektor Epson 6000 Lumens,2025-07-28,2025-07-29,1,947563,B001,Proyektor,1026000,15,1,3
TRX-2024-05472,Dewi Ramadhan,Screen 2x3,2023-03-11,2023-03-15,4,1148291,B002,Screen,308000,10,1,6
TRX-2024-05473,Joko Santoso,TV LG 55 inch,2025-07-01,2025-07-04,3,1503486,B009,TV,525000,8,1,8
TRX-2024-05474,Doni Sari,Proyektor Epson 6000 Lumens,2025-09-06,2025-09-13,7,6428344,B001,Proyektor,953000,15,1,5
TRX-2024-05475,Lia Saputra,TV LG 43 inch,2023-07-04,2023-07-10,6,1690951,B005,TV,312000,12,1,2
TRX-2024-05476,Budi Lestari,TV Panasonic 43 inch,2025-05-04,2025-05-11,7,1892953,B004,TV,286000,12,1,5
TRX-2024-05477,Hadi Ramadhan,TV Panasonic 75 inch,2024-03-06,2024-03-12,6,6850010,B012,TV,1207000,4,1,4
TRX-2024-05478,Doni Sari,TV LG 43 inch,2024-08-20,2024-08-22,2,551911,B005,TV,290000,12,1,9
TRX-2024-05479,Joko Santoso,TV LG 43 inch,2025-03-18,2025-03-21,3,870970,B005,TV,296000,12,1,3
TRX-2024-05480,Eka Pratama,TV Panasonic 43 inch,2025-02-19,2025-02-26,7,1972767,B004,TV,312000,12,1,12
TRX-2024-05481,Agus Pratama,TV Panasonic 65 inch,2024-03-18,2024-03-23,5,3319937,B010,TV,684000,6,1,4
TRX-2024-05482,Hadi Ramadhan,TV LG 75 inch,2025-11-07,2025-11-08,1,1116413,B013,TV,1193000,4,1,0
TRX-2024-05483,Yanto Hidayat,Screen 2x3,2023-02-28,2023-03-06,6,1833867,B002,Screen,306000,10,1,6
TRX-2024-05484,Maya Santoso,TV Panasonic 50 inch,2024-01-02,2024-01-07,5,2239376,B006,TV,457000,10,1,10
TRX-2024-05485,Hadi Sari,TV LG 43 inch,2023-11-20,2023-11-22,2,595414,B005,TV,298000,12,1,1
TRX-2024-05486,Rina Santoso,Screen 3x4,2024-03-06,2024-03-11,5,1967222,B003,Screen,415000,8,1,2
TRX-2024-05487,Eka Saputra,Screen 2x3,2025-03-30,2025-04-02,3,836962,B002,Screen,306000,10,1,8
TRX-2024-05488,Siti Putri,TV Panasonic 50 inch,2025-06-12,2025-06-14,2,878746,B006,TV,471000,10,1,7
TRX-2024-05489,Maya Kusuma,TV LG 43 inch,2023-08-05,2023-08-07,2,601643,B005,TV,308000,12,1,7
TRX-2024-05490,Dewi Saputra,TV LG 50 inch,2024-01-18,2024-01-22,4,1678142,B007,TV,456000,10,1,8
TRX-2024-05491,Eka Lestari,TV Panasonic 43 inch,2023-05-27,2023-05-31,4,1168309,B004,TV,311000,12,1,5
TRX-2024-05492,Maya Lestari,TV Panasonic 55 inch,2023-09-29,2023-10-06,7,3478639,B008,TV,534000,8,1,3
TRX-2024-05493,Budi Putri,TV Panasonic 75 inch,2023-03-17,2023-03-21,4,4363037,B012,TV,1209000,4,1,1
TRX-2024-05494,Eka Kusuma,TV LG 55 inch,2023-04-13,2023-04-18,5,2683047,B009,TV,552000,8,1,1
TRX-2024-05495,Hadi Saputra,TV Panasonic 50 inch,2024-02-13,2024-02-17,4,1742868,B006,TV,447000,10,1,8
TRX-2024-05496,Eka Ramadhan,TV Panasonic 50 inch,2024-06-20,2024-06-26,6,2371810,B006,TV,435000,10,1,8
TRX-2024-05497,Rina Hidayat,Proyektor Epson 6000 Lumens,2023-12-17,2023-12-18,1,989316,B001,Proyektor,992000,15,1,5
TRX-2024-05498,Doni Kusuma,TV LG 43 inch,2024-01-24,2024-01-31,7,1918719,B005,TV,291000,12,1,11
TRX-2024-05499,Siti Pratama,Proyektor Epson 6000 Lumens,2023-04-25,2023-04-28,3,2843180,B001,Proyektor,954000,15,1,13
TRX-2024-05500,Doni Putri,TV Panasonic 43 inch,2025-12-29,2025-12-30,1,277977,B004,TV,297000,12,1,11
TRX-2024-05501,Maya Sari,Screen 2x3,2023-04-25,2023-04-27,2,573675,B002,Screen,309000,10,1,5
TRX-2024-05502,Rina Wijaya,TV LG 43 inch,2024-08-04,2024-08-10,6,1721830,B005,TV,299000,12,1,3
TRX-2024-05503,Rian Putri,TV LG 43 inch,2025-06-06,2025-06-07,1,306322,B005,TV,307000,12,1,5
TRX-2024-05504,Dewi Kusuma,Proyektor Epson 6000 Lumens,2025-03-15,2025-03-18,3,2894702,B001,Proyektor,978000,15,1,8
TRX-2024-05505,Rina Ramadhan,TV LG 50 inch,2023-09-18,2023-09-23,5,2114946,B007,TV,445000,10,1,7
TRX-2024-05506,Hadi Pratama,TV LG 55 inch,2025-05-31,2025-06-03,3,1586506,B009,TV,558000,8,1,1
TRX-2024-05507,Lia Santoso,TV LG 65 inch,2023-07-05,2023-07-06,1,695647,B011,TV,701000,6,1,6
TRX-2024-05508,Rina Kusuma,TV LG 65 inch,2023-05-31,2023-06-03,3,2030357,B011,TV,734000,6,1,4
TRX-2024-05509,Dewi Putri,TV Panasonic 75 inch,2025-07-16,2025-07-20,4,4764013,B012,TV,1213000,4,1,4
TRX-2024-05510,Budi Saputra,TV Panasonic 43 inch,2025-06-08,2025-06-14,6,1708013,B004,TV,299000,12,1,8
TRX-2024-05511,Rina Santoso,TV Panasonic 55 inch,2023-01-28,2023-02-01,4,1967999,B008,TV,541000,8,1,3
TRX-2024-05512,Siska Saputra,TV Panasonic 55 inch,2025-05-18,2025-05-20,2,1022199,B008,TV,536000,8,1,7
TRX-2024-05513,Joko Putri,TV LG 43 inch,2025-11-23,2025-11-30,7,1870281,B005,TV,295000,12,1,12
TRX-2024-05514,Budi Kusuma,TV Panasonic 43 inch,2024-03-08,2024-03-12,4,1164072,B004,TV,308000,12,1,5
TRX-2024-05515,Rian Sari,Proyektor Epson 6000 Lumens,2023-02-04,2023-02-06,2,1840810,B001,Proyektor,1005000,15,1,12
TRX-2024-05516,Lia Saputra,Proyektor Epson 6000 Lumens,2025-11-21,2025-11-23,2,1922912,B001,Proyektor,1007000,15,1,13
TRX-2024-05517,Hadi Sari,TV Panasonic 50 inch,2023-03-29,2023-03-31,2,825839,B006,TV,439000,10,1,1
TRX-2024-05518,Eka Saputra,TV LG 43 inch,2025-03-06,2025-03-08,2,558155,B005,TV,291000,12,1,12
TRX-2024-05519,Siska Lestari,Screen 2x3,2023-04-19,2023-04-21,2,545958,B002,Screen,299000,10,1,8
TRX-2024-05520,Rina Saputra,Proyektor Epson 6000 Lumens,2025-09-17,2025-09-20,3,2979575,B001,Proyektor,1031000,15,1,5
TRX-2024-05521,Siti Pratama,TV LG 43 inch,2025-05-15,2025-05-21,6,1549552,B005,TV,286000,12,1,0
TRX-2024-05522,Maya Santoso,Screen 2x3,2024-09-30,2024-10-05,5,1341085,B002,Screen,286000,10,1,1
TRX-2024-05523,Hadi Kusuma,Proyektor Epson 6000 Lumens,2025-12-14,2025-12-17,3,2868995,B001,Proyektor,985000,15,1,9
TRX-2024-05524,Dewi Hidayat,TV Panasonic 75 inch,2025-11-28,2025-12-04,6,6714328,B012,TV,1146000,4,1,2
TRX-2024-05525,Andi Kusuma,Screen 3x4,2025-10-28,2025-11-03,6,2395620,B003,Screen,416000,8,1,3
TRX-2024-05526,Budi Hidayat,TV Panasonic 50 inch,2023-04-09,2023-04-10,1,462994,B006,TV,469000,10,1,6
TRX-2024-05527,Hadi Kusuma,Screen 2x3,2023-04-22,2023-04-26,4,1168488,B002,Screen,307000,10,1,6
TRX-2024-05528,Doni Ramadhan,Proyektor Epson 6000 Lumens,2025-01-29,2025-02-04,6,5524165,B001,Proyektor,1018000,15,1,2
TRX-2024-05529,Joko Lestari,TV LG 65 inch,2025-11-11,2025-11-14,3,2121267,B011,TV,731000,6,1,4
TRX-2024-05530,Siti Saputra,TV LG 50 inch,2023-12-12,2023-12-16,4,1600292,B007,TV,439000,10,1,5
TRX-2024-05531,Eka Saputra,TV Panasonic 55 inch,2025-11-18,2025-11-23,5,2758273,B008,TV,576000,8,1,5
TRX-2024-05532,Dewi Saputra,TV LG 65 inch,2024-05-16,2024-05-17,1,616683,B011,TV,674000,6,1,6
TRX-2024-05533,Budi Kusuma,Proyektor Epson 6000 Lumens,2024-10-27,2024-10-30,3,2776834,B001,Proyektor,1021000,15,1,6
TRX-2024-05534,Rian Lestari,TV LG 55 inch,2024-09-19,2024-09-20,1,541282,B009,TV,544000,8,1,7
TRX-2024-05535,Rina Hidayat,TV LG 75 inch,2024-11-14,2024-11-20,6,7278548,B013,TV,1248000,4,1,2
TRX-2024-05536,Eka Pratama,TV Panasonic 43 inch,2023-08-25,2023-08-27,2,525893,B004,TV,286000,12,1,4
TRX-2024-05537,Rian Santoso,TV LG 43 inch,2025-08-07,2025-08-08,1,277140,B005,TV,305000,12,1,5
TRX-2024-05538,Lia Hidayat,TV LG 55 inch,2025-08-22,2025-08-25,3,1556523,B009,TV,555000,8,1,3
TRX-2024-05539,Siska Kusuma,TV Panasonic 43 inch,2025-08-20,2025-08-23,3,900574,B004,TV,302000,12,1,3
TRX-2024-05540,Eka Putri,Proyektor Epson 6000 Lumens,2024-09-25,2024-10-01,6,5421490,B001,Proyektor,970000,15,1,6
TRX-2024-05541,Siti Sari,TV LG 55 inch,2024-12-23,2024-12-26,3,1473463,B009,TV,527000,8,1,3
TRX-2024-05542,Rina Kusuma,TV LG 55 inch,2024-03-27,2024-03-29,2,1041385,B009,TV,545000,8,1,8
TRX-2024-05543,Hadi Wijaya,TV Panasonic 43 inch,2023-03-26,2023-03-29,3,896852,B004,TV,306000,12,1,5
TRX-2024-05544,Doni Ramadhan,TV LG 43 inch,2023-04-26,2023-05-02,6,1666259,B005,TV,291000,12,1,3
TRX-2024-05545,Dewi Hidayat,Screen 2x3,2025-07-01,2025-07-07,6,1752808,B002,Screen,310000,10,1,7
TRX-2024-05546,Eka Kusuma,TV Panasonic 50 inch,2024-09-12,2024-09-15,3,1236695,B006,TV,434000,10,1,8
TRX-2024-05547,Siti Wijaya,TV LG 50 inch,2025-10-23,2025-10-27,4,1785594,B007,TV,456000,10,1,5
TRX-2024-05548,Siska Lestari,TV LG 43 inch,2025-10-17,2025-10-20,3,854503,B005,TV,287000,12,1,1
TRX-2024-05549,Dewi Kusuma,TV Panasonic 50 inch,2023-06-09,2023-06-15,6,2666619,B006,TV,469000,10,1,6
TRX-2024-05550,Yanto Sari,TV Panasonic 65 inch,2024-01-12,2024-01-19,7,4493505,B010,TV,667000,6,1,2
TRX-2024-05551,Budi Sari,TV LG 43 inch,2025-11-06,2025-11-11,5,1326748,B005,TV,287000,12,1,0
TRX-2024-05552,Joko Wijaya,Screen 2x3,2024-12-03,2024-12-06,3,862990,B002,Screen,299000,10,1,6
TRX-2024-05553,Hadi Santoso,TV LG 43 inch,2025-04-02,2025-04-04,2,585016,B005,TV,296000,12,1,4
TRX-2024-05554,Andi Hidayat,TV LG 65 inch,2023-06-10,2023-06-11,1,684439,B011,TV,689000,6,1,0
TRX-2024-05555,Siti Ramadhan,Proyektor Epson 6000 Lumens,2023-11-24,2023-11-27,3,2831838,B001,Proyektor,1003000,15,1,11
TRX-2024-05556,Hadi Putri,TV LG 50 inch,2023-06-29,2023-07-06,7,3151751,B007,TV,453000,10,1,10
TRX-2024-05557,Eka Pratama,TV Panasonic 55 inch,2025-09-04,2025-09-06,2,1074480,B008,TV,543000,8,1,2
TRX-2024-05558,Rina Sari,TV LG 50 inch,2025-06-26,2025-07-02,6,2504640,B007,TV,463000,10,1,0
TRX-2024-05559,Lia Ramadhan,Screen 3x4,2025-08-08,2025-08-11,3,1150326,B003,Screen,413000,8,1,8
TRX-2024-05560,Agus Lestari,Screen 2x3,2024-06-17,2024-06-19,2,560834,B002,Screen,305000,10,1,2
TRX-2024-05561,Agus Saputra,TV Panasonic 55 inch,2024-02-18,2024-02-24,6,3059374,B008,TV,543000,8,1,3
TRX-2024-05562,Eka Lestari,TV Panasonic 65 inch,2025-10-19,2025-10-24,5,3444692,B010,TV,720000,6,1,2
TRX-2024-05563,Joko Saputra,TV LG 55 inch,2023-01-20,2023-01-27,7,3714787,B009,TV,538000,8,1,0
TRX-2024-05564,Lia Kusuma,TV Panasonic 50 inch,2023-08-22,2023-08-28,6,2562344,B006,TV,453000,10,1,2
TRX-2024-05565,Siti Wijaya,TV Panasonic 50 inch,2025-03-29,2025-03-30,1,396062,B006,TV,440000,10,1,6
